amfi_code,date,nav,scheme_name,fund_house,category
125497,2023-11-02,792.1661,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-03,795.355,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-04,795.355,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-05,795.355,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-06,802.3307,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-07,805.5487,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-08,803.7449,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-09,798.5343,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-10,797.194,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-11,797.194,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-12,797.194,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-13,799.8181,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-14,798.0032,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-15,800.6314,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-16,804.1529,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-17,810.5016,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-18,810.5016,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-19,810.5016,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-20,820.146,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-21,821.1339,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-22,812.1366,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-23,810.0864,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-24,810.8194,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-25,810.8194,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-26,810.8194,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-27,798.2096,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-28,808.4623,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-29,809.8957,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-11-30,813.0435,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-01,823.3186,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-02,823.3186,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-03,823.3186,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-04,819.1784,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-05,823.7609,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-06,823.3878,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-07,822.4763,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-08,817.3157,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-09,817.3157,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-10,817.3157,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-11,829.838,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-12,827.5212,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-13,833.0714,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-14,819.8318,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-15,828.8354,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-16,828.8354,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-17,828.8354,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-18,836.9942,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-19,838.146,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-20,836.9018,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-21,840.2927,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-22,857.869,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-23,857.869,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-24,857.869,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-25,845.0679,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-26,851.3554,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-27,844.974,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-28,845.2615,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-29,843.8509,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-30,843.8509,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2023-12-31,843.8509,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-01,841.1031,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-02,841.4595,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-03,833.5146,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-04,841.5485,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-05,828.765,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-06,828.765,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-07,828.765,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-08,833.1493,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-09,831.1821,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-10,823.0675,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-11,824.9633,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-12,814.133,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-13,814.133,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-14,814.133,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-15,814.8385,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-16,805.0925,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-17,808.7914,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-18,802.6389,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-19,799.8653,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-20,799.8653,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-21,799.8653,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-22,802.3554,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-23,797.3186,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-24,797.3223,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-25,787.1542,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-26,791.9544,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-27,791.9544,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-28,791.9544,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-29,804.7927,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-30,825.2824,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-01-31,826.3724,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-01,832.5662,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-02,820.0169,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-03,820.0169,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-04,820.0169,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-05,831.3856,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-06,837.5284,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-07,834.3919,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-08,843.981,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-09,842.5235,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-10,842.5235,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-11,842.5235,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-12,839.5601,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-13,843.522,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-14,836.0797,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-15,844.0821,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-16,836.6892,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-17,836.6892,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-18,836.6892,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-19,829.4044,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-20,823.2016,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-21,829.1616,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-22,825.0892,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-23,815.7592,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-24,815.7592,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-25,815.7592,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-26,811.832,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-27,812.0215,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-28,804.0226,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-02-29,796.3083,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-01,811.693,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-02,811.693,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-03,811.693,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-04,805.9717,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-05,804.0935,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-06,801.907,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-07,799.3449,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-08,804.1519,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-09,804.1519,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-10,804.1519,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-11,811.3227,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-12,809.554,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-13,801.1872,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-14,810.661,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-15,810.3976,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-16,810.3976,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-17,810.3976,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-18,823.2837,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-19,807.5561,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-20,809.3664,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-21,823.6026,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-22,821.4643,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-23,821.4643,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-24,821.4643,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-25,820.2554,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-26,822.8202,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-27,819.1978,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-28,817.3678,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-29,815.3568,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-30,815.3568,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-03-31,815.3568,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-01,811.276,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-02,820.5392,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-03,824.3077,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-04,826.558,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-05,832.9028,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-06,832.9028,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-07,832.9028,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-08,831.392,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-09,826.1608,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-10,822.2057,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-11,822.6429,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-12,815.4146,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-13,815.4146,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-14,815.4146,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-15,812.244,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-16,808.9725,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-17,824.6983,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-18,805.1839,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-19,804.3243,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-20,804.3243,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-21,804.3243,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-22,817.0804,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-23,818.381,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-24,824.262,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-25,825.4136,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-26,820.9935,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-27,820.9935,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-28,820.9935,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-29,805.3357,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-04-30,807.2126,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-01,802.1236,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-02,796.8929,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-03,793.8031,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-04,793.8031,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-05,793.8031,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-06,806.5288,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-07,824.242,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-08,826.2485,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-09,823.2934,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-10,815.2105,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-11,815.2105,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-12,815.2105,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-13,819.0084,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-14,832.4174,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-15,831.0322,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-16,814.198,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-17,819.4462,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-18,819.4462,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-19,819.4462,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-20,827.0251,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-21,815.9598,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-22,817.6525,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-23,821.3363,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-24,821.2305,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-25,821.2305,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-26,821.2305,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-27,815.944,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-28,823.7123,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-29,821.2107,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-30,810.9428,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-05-31,796.8279,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-01,796.8279,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-02,796.8279,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-03,806.1536,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-04,810.968,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-05,812.0162,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-06,809.2868,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-07,805.9356,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-08,805.9356,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-09,805.9356,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-10,798.7377,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-11,796.1148,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-12,781.771,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-13,777.1134,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-14,775.3852,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-15,775.3852,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-16,775.3852,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-17,779.9692,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-18,780.097,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-19,785.9905,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-20,795.8087,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-21,803.6846,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-22,803.6846,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-23,803.6846,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-24,807.4428,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-25,807.944,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-26,801.3989,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-27,807.0619,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-28,819.5294,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-29,819.5294,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-06-30,819.5294,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-01,822.4299,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-02,836.8859,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-03,826.1277,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-04,818.1833,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-05,824.8029,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-06,824.8029,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-07,824.8029,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-08,827.1542,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-09,837.2256,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-10,837.5433,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-11,831.5854,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
125497,2024-07-12,830.4487,HDFC Top 100 Fund - Direct Plan - Growth,HDFC Mutual Fund,Equity
